time_s,phase,cube_x_m,cube_y_m,cube_z_m,gripper_x_m,gripper_y_m,gripper_z_m,relative_x_m,relative_y_m,relative_z_m,cube_vz_mps,cube_speed_mps,cube_angular_speed_radps,penetration_m,table_normal_N,palm_normal_N,left_normal_N,left_vertical_N,left_side_normal_min,left_tip_clearance_m,left_q_m,left_actuator_N,right_normal_N,right_vertical_N,right_side_normal_min,right_tip_clearance_m,right_q_m,right_actuator_N,left_effective,right_effective
0.4830000000000004,settle,-5.651765573339761e-13,3.9520780353710185e-09,0.029998826413633876,0.0,0.0,0.09996826439432346,-5.651765573339761e-13,3.9520780353710185e-09,-0.06996943798068958,3.0821965409703255e-14,6.53476429504177e-11,1.482344732717745e-09,1.173587363467038e-06,0.784799999999705,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4840000000000004,settle,-5.925838450580222e-13,3.952020746801774e-09,0.029998826413633904,0.0,0.0,0.09996826439433117,-5.925838450580222e-13,3.952020746801774e-09,-0.06996943798069727,2.7133249410386173e-14,6.350701002773822e-11,1.6542186407966999e-09,1.1735872972561123e-06,0.7847999999997445,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4850000000000004,settle,-6.188966724090439e-13,3.9519657455939326e-09,0.02999882641363393,0.0,0.0,0.09996826439432112,-6.188966724090439e-13,3.9519657455939326e-09,-0.0699694379806872,2.3937194878246504e-14,6.097129095098208e-11,1.7239795247365353e-09,1.1735872282557513e-06,0.7847999999997782,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4860000000000004,settle,-6.438893034640314e-13,3.951913503690508e-09,0.02999882641363395,0.0,0.0,0.09996826439432203,-6.438893034640314e-13,3.951913503690508e-09,-0.06996943798068808,2.1163025095464393e-14,5.7912421192353334e-11,1.7240413184778426e-09,1.1735871592553904e-06,0.7847999999998079,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4870000000000004,settle,-6.674097530710904e-13,3.951864338794916e-09,0.029998826413633967,0.0,0.0,0.09996826439432979,-6.674097530710904e-13,3.951864338794916e-09,-0.06996943798069583,1.8760780025931712e-14,5.45013656734558e-11,1.6778010638381175e-09,1.1735870921111835e-06,0.784799999999835,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4880000000000004,settle,-6.893715658647848e-13,3.951818431829057e-09,0.029998826413633984,0.0,0.0,0.09996826439431966,-6.893715658647848e-13,3.951818431829057e-09,-0.06996943798068568,1.6697152978909702e-14,5.0889792830655787e-11,1.6020420394093454e-09,1.1735870279992733e-06,0.7848000000054914,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4890000000000004,settle,-7.206456746448925e-13,3.951753057863658e-09,0.02999882641363407,0.0,0.0,0.09996826439432058,-7.206456746448925e-13,3.951753057863658e-09,-0.0699694379806865,8.533946703392157e-14,7.246952818119406e-11,7.940372418063985e-09,1.1735873455924473e-06,0.7847999999978239,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4900000000000004,settle,-7.498751153443195e-13,3.951691957272882e-09,0.02999882641363413,0.0,0.0,0.09996826439432839,-7.498751153443195e-13,3.951691957272882e-09,-0.06996943798069426,5.813900293060523e-14,6.773216205712114e-11,4.614220759795081e-09,1.1735875301392695e-06,0.7847999999984278,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4910000000000004,settle,-7.793360258349974e-13,3.951630371848448e-09,0.029998826413634168,0.0,0.0,0.09996826439431819,-7.793360258349974e-13,3.951630371848448e-09,-0.06996943798068403,3.84852798371784e-14,6.82694018630141e-11,2.282185915361724e-09,1.1735876214100105e-06,0.7847999999988735,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4920000000000004,settle,-8.097507205560901e-13,3.9515667918244335e-09,0.029998826413634192,0.0,0.0,0.0999682643943191,-8.097507205560901e-13,3.9515667918244335e-09,-0.06996943798068492,2.4403488548589072e-14,7.048030720856643e-11,6.725299104551142e-10,1.1735876482912855e-06,0.7847999999991995,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4930000000000004,settle,-8.410484017128873e-13,3.951501365211435e-09,0.029998826413634206,0.0,0.0,0.09996826439432697,-8.410484017128873e-13,3.951501365211435e-09,-0.06996943798069277,1.4396215760374065e-14,7.25271448599881e-11,4.144016288061714e-10,1.1735876316969207e-06,0.7847999999994385,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4940000000000004,settle,-8.728066871240749e-13,3.951434975188312e-09,0.029998826413634213,0.0,0.0,0.09996826439431669,-8.728066871240749e-13,3.951434975188312e-09,-0.06996943798068248,7.378218465962294e-15,7.359499926610957e-11,1.1251184037080214e-09,1.1735875866739076e-06,0.7847999999996118,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4950000000000004,settle,-9.044969512522118e-13,3.9513687269743666e-09,0.029998826413634216,0.0,0.0,0.09996826439431762,-9.044969512522118e-13,3.9513687269743666e-09,-0.0699694379806834,2.5251560695695787e-15,7.343771985770815e-11,1.5669522724211502e-09,1.1735875239775317e-06,0.7847999999997346,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4960000000000004,settle,-9.356119398760323e-13,3.951303681098216e-09,0.029998826413634216,0.0,0.0,0.09996826439432555,-9.356119398760323e-13,3.951303681098216e-09,-0.06996943798069133,-7.930229952788579e-16,7.210484395572228e-11,1.8183667716888574e-09,1.1735874512266986e-06,0.7847999999998236,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4970000000000004,settle,-9.657242969717036e-13,3.9512407310341745e-09,0.029998826413634213,0.0,0.0,0.09996826439431518,-9.657242969717036e-13,3.9512407310341745e-09,-0.06996943798068096,-2.998203477940575e-15,6.978154929268699e-11,1.936564897031461e-09,1.1735873737504787e-06,0.7847999999998905,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4980000000000004,settle,-9.945061089748682e-13,3.951180562351768e-09,0.02999882641363421,0.0,0.0,0.09996826439431611,-9.945061089748682e-13,3.951180562351768e-09,-0.06996943798068189,-4.367941134571862e-15,6.669829880708582e-11,1.9631044649398887e-09,1.173587295212608e-06,0.7847999999999347,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.4990000000000004,settle,-1.0217276678794376e-12,3.951123655162911e-09,0.029998826413634206,0.0,0.0,0.09996826439432409,-1.0217276678794376e-12,3.951123655162911e-09,-0.06996943798068989,-5.186730615232915e-15,6.308281413904412e-11,1.9280440539407674e-09,1.1735872180798634e-06,0.7847999999999641,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5000000000000003,settle,-1.0472464950783741e-12,3.9510703075254495e-09,0.0299988264136342,0.0,0.0,0.09996826439431365,-1.0472464950783741e-12,3.9510703075254495e-09,-0.06996943798067945,-5.634983161425322e-15,5.913696810068693e-11,1.8530004342921043e-09,1.1735871439481904e-06,0.7847999999999911,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5010000000000003,settle,-1.0709921949726056e-12,3.951020666580666e-09,0.029998826413634192,0.0,0.0,0.09996826439431458,-1.0709921949726056e-12,3.951020666580666e-09,-0.0699694379806804,-5.7487810214494e-15,5.502800828230252e-11,1.7534031144056067e-09,1.1735870738063814e-06,0.7848000000055834,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5020000000000003,settle,-1.1020671381988724e-12,3.950955703082804e-09,0.029998826413634255,0.0,0.0,0.09996826439432262,-1.1020671381988724e-12,3.950955703082804e-09,-0.06996943798068836,6.403983830648794e-14,7.201327830423179e-11,5.76793500307474e-09,1.1735873045003176e-06,0.7847999999980013,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5030000000000003,settle,-1.1308340425089016e-12,3.950895563455975e-09,0.029998826413634293,0.0,0.0,0.0999682643943121,-1.1308340425089016e-12,3.950895563455975e-09,-0.06996943798067781,3.905565691607957e-14,6.666566600606443e-11,3.19907048866472e-09,1.1735874324465823e-06,0.78479999999859,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5040000000000003,settle,-1.159166717213533e-12,3.950836329927173e-09,0.029998826413634314,0.0,0.0,0.09996826439431304,-1.159166717213533e-12,3.950836329927173e-09,-0.06996943798067873,2.143086640015521e-14,6.566088523295272e-11,1.4078085363852578e-09,1.173587488745298e-06,0.7847999999990184,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5050000000000003,settle,-1.1877040003403834e-12,3.950776666964712e-09,0.029998826413634324,0.0,0.0,0.09996826439432113,-1.1877040003403834e-12,3.950776666964712e-09,-0.0699694379806868,9.161514199266447e-15,6.613656856708118e-11,1.8070954479575208e-10,1.1735874959617476e-06,0.7847999999993256,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5060000000000003,settle,-1.216451124075665e-12,3.950716564043374e-09,0.029998826413634324,0.0,0.0,0.09996826439431053,-1.216451124075665e-12,3.950716564043374e-09,-0.0699694379806762,7.321458847999463e-16,6.662400676118353e-11,6.389624894534971e-10,1.1735874703988625e-06,0.7847999999995519,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5070000000000003,settle,-1.2451287294181682e-12,3.950656605464344e-09,0.02999882641363432,0.0,0.0,0.09996826439431147,-1.2451287294181682e-12,3.950656605464344e-09,-0.06996943798067715,-4.8717048319955315e-15,6.646379669617857e-11,1.1661464934706782e-09,1.1735874237452093e-06,0.7847999999997098,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5080000000000003,settle,-1.2733673477628768e-12,3.950597563895878e-09,0.029998826413634314,0.0,0.0,0.09996826439431962,-1.2733673477628768e-12,3.950597563895878e-09,-0.0699694379806853,-8.499358564958231e-15,6.544712709629617e-11,1.484969154013913e-09,1.1735873643413386e-06,0.784799999999822,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5090000000000003,settle,-1.3008088992246034e-12,3.95054018822851e-09,0.029998826413634303,0.0,0.0,0.09996826439430895,-1.3008088992246034e-12,3.95054018822851e-09,-0.06996943798067465,-1.072535572933167e-14,6.360036216565984e-11,1.6568679541767251e-09,1.1735872980644935e-06,0.7847999999999041,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5100000000000003,settle,-1.3271535220186396e-12,3.950485105632647e-09,0.029998826413634293,0.0,0.0,0.0999682643943099,-1.3271535220186396e-12,3.950485105632647e-09,-0.06996943798067562,-1.1923008817146057e-14,6.105842824145316e-11,1.726573614686485e-09,1.173587228998213e-06,0.7847999999999586,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5110000000000003,settle,-1.3521755632284942e-12,3.950432788085998e-09,0.02999882641363428,0.0,0.0,0.09996826439431812,-1.3521755632284942e-12,3.950432788085998e-09,-0.06996943798068384,-1.2442038081158317e-14,5.7993347795115116e-11,1.7265291117561274e-09,1.1735871599388714e-06,0.7848000000000024,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5120000000000003,settle,-1.3757231388366513e-12,3.950383553179612e-09,0.029998826413634265,0.0,0.0,0.09996826439430737,-1.3757231388366513e-12,3.950383553179612e-09,-0.0699694379806731,-1.2412894726761906e-14,5.457622630741435e-11,1.6801535563746491e-09,1.1735870927322145e-06,0.7848000000000313,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5130000000000003,settle,-1.3977098146846694e-12,3.95033758171552e-09,0.029998826413634255,0.0,0.0,0.09996826439430832,-1.3977098146846694e-12,3.95033758171552e-09,-0.06996943798067407,-1.202292888936232e-14,5.0958704557311076e-11,1.60424078007076e-09,1.1735870285613237e-06,0.7848000000037304,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5140000000000003,settle,-1.429014968986833e-12,3.950272124919243e-09,0.02999882641363429,0.0,0.0,0.0999682643943166,-1.429014968986833e-12,3.950272124919243e-09,-0.06996943798068231,3.4607825923675035e-14,7.255760513121507e-11,7.94340219200327e-09,1.1735873463140922e-06,0.7847999999987167,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5150000000000003,settle,-1.4582716005660162e-12,3.950210950529904e-09,0.029998826413634307,0.0,0.0,0.09996826439430576,-1.4582716005660162e-12,3.950210950529904e-09,-0.06996943798067146,1.8566490996622303e-14,6.781044718223123e-11,4.615574353253549e-09,1.1735875309476507e-06,0.7847999999991103,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5160000000000003,settle,-1.4877571252215671e-12,3.95014929613898e-09,0.029998826413634314,0.0,0.0,0.09996826439430673,-1.4877571252215671e-12,3.95014929613898e-09,-0.06996943798067241,7.446219626220578e-15,6.834222808697537e-11,2.282390410669822e-09,1.1735876222496167e-06,0.784799999999394,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5170000000000003,settle,-1.5181944838012968e-12,3.9500856501338476e-09,0.029998826413634314,0.0,0.0,0.09996826439431505,-1.5181944838012968e-12,3.9500856501338476e-09,-0.06996943798068074,-1.3105251684611514e-16,7.054960500735699e-11,6.719680533069646e-10,1.173587649134361e-06,0.7847999999995974,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5180000000000003,settle,-1.5495132959716997e-12,3.9500201598438335e-09,0.02999882641363431,0.0,0.0,0.09996826439430413,-1.5495132959716997e-12,3.9500201598438335e-09,-0.06996943798066982,-5.1631383759596375e-15,7.259370570872174e-11,4.1545920019783967e-10,1.1735876325157102e-06,0.7847999999997399,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5190000000000003,settle,-1.581291322189099e-12,3.949953708407206e-09,0.029998826413634303,0.0,0.0,0.0999682643943051,-1.581291322189099e-12,3.949953708407206e-09,-0.0699694379806708,-8.414704059330564e-15,7.365891969712807e-11,1.1264772484249875e-09,1.1735875874545332e-06,0.7847999999998422,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5200000000000004,settle,-1.6130000308079623e-12,3.949887401294194e-09,0.029998826413634293,0.0,0.0,0.0999682643943135,-1.6130000308079623e-12,3.949887401294194e-09,-0.0699694379806792,-1.038951326438256e-14,7.349881322990644e-11,1.5684750288387256e-09,1.1735875247130545e-06,0.7847999999999175,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5210000000000004,settle,-1.644132184650682e-12,3.949822299341849e-09,0.029998826413634282,0.0,0.0,0.09996826439430251,-1.644132184650682e-12,3.949822299341849e-09,-0.06996943798066822,-1.1423408456064738e-14,7.21628389994095e-11,1.81995734500917e-09,1.173587451913649e-06,0.7847999999999677,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5220000000000004,settle,-1.6742604843755145e-12,3.949759296278796e-09,0.029998826413634272,0.0,0.0,0.0999682643943035,-1.6742604843755145e-12,3.949759296278796e-09,-0.06996943798066922,-1.1827252081272139e-14,6.983624086573504e-11,1.9381587452349672e-09,1.173587374381918e-06,0.7848000000000009,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5230000000000004,settle,-1.7030570083950067e-12,3.949699077892182e-09,0.02999882641363426,0.0,0.0,0.09996826439431195,-1.7030570083950067e-12,3.949699077892182e-09,-0.06996943798067769,-1.1814762072245106e-14,6.674948705105744e-11,1.964656576243619e-09,1.1735872957920057e-06,0.7848000000000228,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5240000000000004,settle,-1.730292134788722e-12,3.949642124440635e-09,0.02999882641363425,0.0,0.0,0.09996826439430087,-1.730292134788722e-12,3.949642124440635e-09,-0.06996943798066663,-1.153026742218491e-14,6.313040381406568e-11,1.9295259998668173e-09,1.1735872186106888e-06,0.7848000000000376,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5250000000000004,settle,-1.7558233967457429e-12,3.949588733943837e-09,0.02999882641363424,0.0,0.0,0.09996826439430186,-1.7558233967457429e-12,3.949588733943837e-09,-0.06996943798066761,-1.1062585973061562e-14,5.918099870587577e-11,1.8543967721691182e-09,1.1735871444304435e-06,0.7848000000000473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5260000000000004,settle,-1.7795804975896032e-12,3.949539053517918e-09,0.02999882641363423,0.0,0.0,0.09996826439431038,-1.7795804975896032e-12,3.949539053517918e-09,-0.06996943798067615,-1.0470004433667884e-14,5.506854519242749e-11,1.7547049780602656e-09,1.1735870742400623e-06,0.7848000000020521,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5270000000000004,settle,-1.810668797145801e-12,3.949474041592691e-09,0.029998826413634244,0.0,0.0,0.09996826439429922,-1.810668797145801e-12,3.949474041592691e-09,-0.06996943798066498,1.5180310771515576e-14,7.20627020131789e-11,5.769426477055977e-09,1.1735873050484902e-06,0.7847999999993353,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5280000000000004,settle,-1.8394481916816977e-12,3.949413858942725e-09,0.02999882641363425,0.0,0.0,0.09996826439430022,-1.8394481916816977e-12,3.949413858942725e-09,-0.06996943798066596,6.870291432196278e-15,6.670985649792844e-11,3.1996829510927436e-09,1.173587433057205e-06,0.7847999999995434,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5290000000000004,settle,-1.8677932423372875e-12,3.949354585632246e-09,0.02999882641363425,0.0,0.0,0.0999682643943088,-1.8677932423372875e-12,3.949354585632246e-09,-0.06996943798067454,1.1637450856229738e-15,6.570210980711759e-11,1.4078195730950497e-09,1.1735874893802067e-06,0.7847999999996967,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5300000000000004,settle,-1.8963430601856627e-12,3.949294885186878e-09,0.029998826413634248,0.0,0.0,0.09996826439429755,-1.8963430601856627e-12,3.949294885186878e-09,-0.06996943798066331,-2.6276665434719356e-15,6.617579076426563e-11,1.8032219998699546e-10,1.1735874966001258e-06,0.784799999999806,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5310000000000004,settle,-1.9251027839981756e-12,3.949234746544635e-09,0.029998826413634244,0.0,0.0,0.09996826439429855,-1.9251027839981756e-12,3.949234746544635e-09,-0.06996943798066431,-5.052116073497122e-15,6.666166837201397e-11,6.396067183031684e-10,1.173587471016424e-06,0.7847999999998785,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5320000000000004,settle,-1.953792945399302e-12,3.9491747539681465e-09,0.029998826413634237,0.0,0.0,0.0999682643943072,-1.953792945399302e-12,3.9491747539681465e-09,-0.06996943798067295,-6.571733838452805e-15,6.649988449685084e-11,1.1669429815909545e-09,1.1735874243350153e-06,0.7847999999999342,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5330000000000004,settle,-1.9820439093806766e-12,3.949115680194279e-09,0.02999882641363423,0.0,0.0,0.09996826439429587,-1.9820439093806766e-12,3.949115680194279e-09,-0.06996943798066164,-7.394686655456201e-15,6.548150715650729e-11,1.4858445943756786e-09,1.1735873648999195e-06,0.7847999999999712,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.5340000000000004,settle,-2.0094974842975513e-12,3.949058274159926e-09,0.029998826413634223,0.0,0.0,0.09996826439429689,-2.0094974842975513e-12,3.949058274159926e-09,-0.06996943798066266,-7.756896917240159e-15,6.363294442378069e-11,1.657773369681399e-09,1.173587298581441e-06,0.7847999999999958,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
