time_s,phase,joint1_position_rad,joint1_velocity_radps,joint1_target_rad,joint2_position_rad,joint2_velocity_radps,joint2_target_rad,joint3_position_rad,joint3_velocity_radps,joint3_target_rad,joint4_position_rad,joint4_velocity_radps,joint4_target_rad,joint5_position_rad,joint5_velocity_radps,joint5_target_rad,joint6_position_rad,joint6_velocity_radps,joint6_target_rad,tcp_x_m,tcp_y_m,tcp_z_m,contact_count,max_penetration_m
3.267999999999751,pose2_move,-0.1884500871126243,-0.14407622985564525,-0.187826292087288,0.9966917582187642,0.04107125422428569,0.9963826842268141,-0.896540262286237,-0.04107285415480363,-0.8965035403932058,-0.09173554329298395,-0.0809301991750841,-0.09150782489659715,0.3946393639549934,0.062047060000623315,0.3945942044693945,-0.14224301866169867,-0.10543456725096337,-0.1423224616528631,0.3211059393205752,-0.0689935132499226,0.3144815949632299,0,0.0
3.268999999999751,pose2_move,-0.18859319096479135,-0.14310385216705318,-0.18797008222722042,0.9967325501974784,0.04079197871420053,0.9964236580063843,-0.8965810603608069,-0.04079807456986768,-0.8965445473909268,-0.0918159304649323,-0.08038717194835863,-0.09158818489222378,0.39470099767770356,0.0616337227101596,0.3946556583934302,-0.14234775463167498,-0.10473596997631891,-0.14242649519118836,0.32109976572170873,-0.06904809220583985,0.3144749751249431,0,0.0
3.269999999999751,pose2_move,-0.18873532362212087,-0.14213265732951066,-0.18811290976177727,0.9967730632327861,0.04051303530774472,0.9964643574863364,-0.8966215839995898,-0.04052363878292704,-0.8965852798666504,-0.09189577526308831,-0.07984479815600232,-0.09166800691658333,0.3947622185640718,0.061220886368219075,0.3947167009131953,-0.14245179285095513,-0.10403821928015879,-0.1425298322753389,0.321093623427212,-0.06910230236345258,0.31446840155564554,0,0.0
3.2709999999997508,pose2_move,-0.18887648628796166,-0.1411626658407952,-0.18825477590330844,0.99681329766263,0.040234429843940905,0.9965047830121361,-0.8966618335522272,-0.040249552637385395,-0.8966257381661221,-0.09197507835234399,-0.07930308925567994,-0.09174729164722181,0.39482302712381184,0.06080855974006549,0.39477733254683145,-0.14255513418088941,-0.10334132993428705,-0.14263247378246155,0.32108751258525925,-0.06915614415050832,0.31446187419399035,0,0.0
3.2719999999997507,pose2_move,-0.18901668018620357,-0.14019389824189474,-0.188395681884671,0.9968532538308041,0.03995616817409861,0.9965449349350926,-0.8967018093742162,-0.039975821988958056,-0.8966659226409363,-0.09205384040907327,-0.07876205672928817,-0.09182603977314605,0.3948834238754214,0.06039675160957456,0.39483755382124497,-0.14265777949763114,-0.1026453167417387,-0.14273442060454006,0.3210814333414737,-0.06920961800290179,0.3144553929777843,0,0.0
3.2729999999997506,pose2_move,-0.18915590656132059,-0.13922637511700248,-0.18853562895926687,0.9968929320869659,0.03967825616181294,0.9965848136123696,-0.8967415118269219,-0.03970245270566793,-0.8967058336485458,-0.09213206212115622,-0.0782217120829503,-0.09190425199484475,0.39494340934620065,0.05998547077922309,0.3948973652721223,-0.1427597296921679,-0.10195019453677087,-0.14283567364842276,0.3210753858389244,-0.06926272436469022,0.314448957843987,0,0.0
3.2739999999997504,pose2_move,-0.18929416667841412,-0.13826011709352,-0.18867461840109143,0.996932332786649,0.03940069968296579,0.9966244194069991,-0.8967809412775897,-0.03942945066784901,-0.8967454715522771,-0.09220974418800325,-0.07768206684701784,-0.09198192902431576,0.39500298407227075,0.05957472607009548,0.3949567674439517,-0.14286098567035277,-0.10125597818486903,-0.14293623383585738,0.32106937021812276,-0.06931546368810854,0.3144425687287088,0,0.0
3.2749999999997503,pose2_move,-0.18943146182325618,-0.13729514484205302,-0.1888126515047717,0.9969714562912747,0.03912350462572484,0.9966637526878919,-0.8968200980993578,-0.039156821768143786,-0.8967848367213404,-0.09228688732057931,-0.0771431325760658,-0.09205907158508725,0.3950621485985926,0.05916452632187644,0.39501576089003887,-0.1429615483529355,-0.10056268258274063,-0.14303610210351902,0.32106338661701816,-0.06936783643358457,0.3144362255672096,0,0.0
3.2759999999997502,pose2_move,-0.1895677933023326,-0.13633147907641802,-0.18894972958561648,0.9970103029681653,0.038846676890545655,0.9967028138298526,-0.8968589826712693,-0.03888457191150701,-0.8968239295308436,-0.0923634922414282,-0.07660492084889733,-0.09213568041224585,0.3951209034789855,0.05875488039285741,0.3950743461725287,-0.14306141867559383,-0.09987032265832776,-0.14313527940304607,0.32105743517099583,-0.0694198430697543,0.31442992829389693,0,0.0
3.27699999999975,pose2_move,-0.1897031624428862,-0.13536914055363414,-0.1890858539796503,0.9970488731905555,0.03857022239016933,0.9967416032135884,-0.8968975953782845,-0.03861270701520086,-0.8968627503618029,-0.09243955968469673,-0.0760674432685359,-0.09221175625245559,0.3951792492761454,0.05834579715992438,0.3951325238624195,-0.14316059758896463,-0.09917891337079228,-0.1432337667010651,0.32105151601287213,-0.06947148407347639,0.31442367684232286,0,0.0
3.27799999999975,pose2_move,-0.18983757059296014,-0.13440815007392684,-0.18922102604366417,0.997087167337605,0.03829414704962412,0.9967801212257243,-0.8969359366112933,-0.03834123300879806,-0.8969012996011566,-0.09251509039615896,-0.07553071146222753,-0.09228729986398629,0.39523718656166396,0.05793728551856364,0.3951902945395852,-0.14325908605867516,-0.09848846971052387,-0.14333156497922728,0.32104562927289226,-0.06952275992984827,0.3144174711451845,0,0.0
3.27899999999975,pose2_move,-0.18997101912144088,-0.13344852848072783,-0.18935524715525567,0.9971251857944112,0.03801845680622561,0.9968183682588144,-0.8969740067671276,-0.038070155834182155,-0.8969395776417771,-0.0925900851332404,-0.07499473708143865,-0.09236231201673586,0.3952947159160468,0.05752935438285959,0.39524765879279194,-0.1433568850653743,-0.09779900669914109,-0.1434286752342376,0.3210397750787274,-0.06957367113222042,0.31441131113432086,0,0.0
3.27999999999975,pose2_move,-0.19010350941810156,-0.13249029666067244,-0.1894885187128715,0.9971629289520209,0.037743157609575945,0.9968563447113535,-0.8970118062485731,-0.03779948144554542,-0.8969775848824822,-0.09266454466504224,-0.07445953180185413,-0.09243679349225425,0.3953518379287323,0.05712201268548976,0.39530461721971666,-0.1434539956047638,-0.09711053938948673,-0.14352509847788567,0.3210339535554712,-0.06962421818221169,0.31440519674071105,0,0.0
3.2809999999997497,pose2_move,-0.19023504289364515,-0.13153347554360098,-0.18962084213585265,0.9972003972074425,0.03746825542156439,0.9968940509877905,-0.8970493354643825,-0.03752921580939051,-0.8970153217280489,-0.09273846977236562,-0.07392510732337655,-0.09251074508376855,0.39540855319811,0.056715269377726106,0.39536117042696606,-0.14355041868762944,-0.09642308286563127,-0.14362083573707818,0.32102816482563723,-0.06967440158972539,0.3143991278944732,0,0.0
3.2819999999997496,pose2_move,-0.1903656209797477,-0.13057808610255864,-0.18975221886447638,0.9972375909636588,0.0371937562163679,0.9969314874985402,-0.897086594829287,-0.03725936490453059,-0.8970527885892245,-0.09281186124773574,-0.07339147537012497,-0.09258416759620652,0.39546486233153944,0.056309133429433424,0.3954173190300948,-0.14364615533987232,-0.09573665224287319,-0.14371588805386948,0.32102240900915624,-0.06972422187296272,0.31439310452486224,0,0.0
3.2829999999997495,pose2_move,-0.19049524512910151,-0.1296241493537945,-0.1898826503599996,0.9972745106296392,0.03691966598045078,0.9969686546599957,-0.8971235847640091,-0.0369899347220887,-0.8970899858827399,-0.09288471989542618,-0.07285864769043317,-0.09265706184622077,0.3955207659453685,0.0559036138290664,0.3954730636536239,-0.14374120660254006,-0.09505126266773799,-0.14381025648549287,0.32101668622337487,-0.06977367955843922,0.3143871265602685,0,0.0
3.2839999999997493,pose2_move,-0.19062391681545826,-0.12867168635675746,-0.19001213810469927,0.9973111566203517,0.03664599071256391,0.9970055528945398,-0.8971603056952746,-0.036720931265495665,-0.8971269140313203,-0.09295704653148303,-0.07232663605684563,-0.09272942866221148,0.39557626466495216,0.05549871958366392,0.39552840493105823,-0.14383557353185802,-0.09436692931797211,-0.14390394210438992,0.32101099658305027,-0.06982277518099944,0.3143811939282149,0,0.0
3.2849999999997492,pose2_move,-0.19075163753367236,-0.12772071821410497,-0.19014068360192407,0.9973475293567755,0.03637273642374736,0.9970421826305601,-0.8971967580558251,-0.03645236055049602,-0.8971635734637002,-0.09302884198374915,-0.07179545226612273,-0.09280126888435511,0.395631359124671,0.0550944597188594,0.3955833435049082,-0.14392925719926059,-0.0936836674025596,-0.14399694599824772,0.3210053402003515,-0.0698715092838317,0.31437530655535634,0,0.0
3.285999999999749,pose2_move,-0.19087840879974405,-0.12677126607169248,-0.1902682883761255,0.9973836292659128,0.036099909137327524,0.997078544302457,-0.8972329422844303,-0.03618422860514106,-0.8971999646146327,-0.09310010709188839,-0.07126510813923154,-0.09287258336462187,0.39568604996794987,0.054690843278864434,0.39563788002670336,-0.1440222586914223,-0.09300149216170239,-0.14408926927002147,0.32099971718485454,-0.06991988241848411,0.3143694643674775,0,0.0
3.286999999999749,pose2_move,-0.19100423215086262,-0.1258233511185789,-0.19039495397291087,0.9974194567808018,0.03582751488891918,0.9971146383506598,-0.8972688588259001,-0.035916541469793326,-0.897236087924904,-0.09317084270740973,-0.07073561552134898,-0.09294337296680533,0.39574033784727636,0.0542878793264767,0.395692015157015,-0.14411457911028913,-0.09232041886683318,-0.14418091303797287,0.3209941276435419,-0.06996789514487839,0.3143636672894906,0,0.0
3.287999999999749,pose2_move,-0.19112910914544964,-0.12487699458702489,-0.19052068195908198,0.9974550123405282,0.03555555972642504,0.9971504652216372,-0.8973045081310973,-0.03564930519712536,-0.8972719438413446,-0.0932410496936916,-0.07020698628185891,-0.09301363856654396,0.39579422342421944,0.0538855769430755,0.3957457495654727,-0.14420621957310975,-0.0916404628206116,-0.1442718784356979,0.3209885716807992,-0.07001554803132606,0.31435791524543377,0,0.0
3.288999999999749,pose2_move,-0.19125304136320215,-0.12393221775249284,-0.19064547392268003,0.9974902963902382,0.035284049710036076,0.9971860253679101,-0.8973398906569494,-0.03538252585211984,-0.8973075328168423,-0.09331072892600595,-0.06967923231435193,-0.09308338105134642,0.3958477073694481,0.05348394522861992,0.3957990839307832,-0.14429718121246668,-0.09096163935692521,-0.1443621666121595,0.32098304939841593,-0.07006284165454317,0.31435220815846987,0,0.0
3.2899999999997487,pose2_move,-0.1913760304051358,-0.12298904193364661,-0.19076933147302724,0.9975253093811505,0.03501299091223189,0.9972213192480637,-0.8973750068664614,-0.03511620951207064,-0.8973428553103542,-0.09337988129154257,-0.06915236553662256,-0.09315260132061456,0.3959007903627497,0.05308299330164941,0.39585201894074884,-0.14438746517630757,-0.09028396384089042,-0.14445177873171772,0.3209775608955804,-0.0701097765996654,0.31434654595088396,0,0.0
3.2909999999997486,pose2_move,-0.19149807789362813,-0.1220474884923486,-0.1908922562407698,0.9975600517705683,0.03474238941777962,0.9972563473267593,-0.897409857228728,-0.0348503622665798,-0.8973779117869183,-0.09344850768943323,-0.06862639789066703,-0.09322130028566766,0.395953473093049,0.05268273029927571,0.3959045552922852,-0.14447707262797643,-0.08960745166884705,-0.1445407159741606,0.32097210626888145,-0.07015635346026251,0.31434092854408113,0,0.0
3.2919999999997485,pose2_move,-0.1916191854724618,-0.12110757883366248,-0.19101424987792356,0.997594524021892,0.03447225132373524,0.9972911100747478,-0.8974444422189456,-0.03458499021756006,-0.897412702717667,-0.09351660903077591,-0.06810134134268338,-0.0932894788697678,0.3960057562584262,0.05228316537718644,0.39595669369144104,-0.1445660047462448,-0.08893211826836527,-0.14462897953473738,0.32096668561230457,-0.07020257283835453,0.3143353558585857,0,0.0
3.2929999999997484,pose2_move,-0.19173935480686763,-0.12016933440585065,-0.1911353140579146,0.9976287266046314,0.03420258273944332,0.997325607968881,-0.8974787623184248,-0.0343200994792344,-0.897447228579839,-0.09358418623865898,-0.06757720788306877,-0.0933571380081426,0.39605764056613585,0.05188430770964203,0.3960084348534157,-0.14465426272534304,-0.08825797909824158,-0.14471657062418783,0.3209612990172324,-0.07024843534442622,0.314329827814038,0,0.0
3.2939999999997482,pose2_move,-0.191858587583568,-0.11923277670037716,-0.19125545047562534,0.9976626599944179,0.033933389786537795,0.9973598414921251,-0.8975128180146029,-0.03405569617813724,-0.8974814898567917,-0.0936512402481854,-0.06705400952642016,-0.09342427864801103,0.3961091267326253,0.05148616648947653,0.39605977950257854,-0.14474184777499155,-0.08758504964850411,-0.1448034904687755,0.3209559465724422,-0.0702939415974419,0.3143243443291941,0,0.0
3.294999999999748,pose2_move,-0.1919768855108199,-0.1182979272519019,-0.1913746608474328,0.9976963246730168,0.03366467859894076,0.9973938111335707,-0.897546609801056,-0.03379178645311153,-0.8975154870380124,-0.09371777200649693,-0.06653175831152905,-0.09349090174860472,0.3961602154835534,0.05108875092808926,0.39611072837248545,-0.14482876112043194,-0.08691334544040345,-0.1448897403103156,0.3209506283641061,-0.07033909222486098,0.3143189053219226,0,0.0
3.295999999999748,pose2_move,-0.19209425031845817,-0.1173648076382828,-0.19149294691125537,0.9977297211283397,0.03339645532286328,0.9974275173884473,-0.8975801381775114,-0.033528376455310156,-0.8975492206191321,-0.09378378247279831,-0.06601046630138094,-0.09355700828119409,0.39621090755380883,0.05069207025544625,0.3961612822058988,-0.14491500400245835,-0.08624288202641826,-0.1449753214062086,0.3209453444757888,-0.07038388786265316,0.31431351070920266,0,0.0
3.296999999999748,pose2_move,-0.19221068375793876,-0.1164334394805782,-0.19161031042659846,0.9977628498544565,0.03312872611680619,0.9974609607581353,-0.8976134036498595,-0.033265472348197704,-0.8975826911019377,-0.09384927261838147,-0.06549014558315731,-0.09362259922911395,0.39626120368752893,0.050296133720082216,0.39621144175480694,-0.14500057767744862,-0.08557367499025982,-0.14506023502947352,0.3209400949884484,-0.07042832915531229,0.31430816040712367,0,0.0
3.297999999999748,pose2_move,-0.1923261876023818,-0.11550384444304129,-0.19172675317459062,0.997795711351608,0.032861497151558956,0.997494141750177,-0.897646406730167,-0.03300308030754731,-0.8976158989943828,-0.0939142434266497,-0.064970808268229,-0.0936876755877836,0.39631110463811803,0.04990095058909136,0.3962612077804396,-0.14508548341739547,-0.08490573994686242,-0.14514448246877382,0.3209348799804339,-0.07047241675587351,0.31430285433088173,0,0.0
3.2989999999997477,pose2_move,-0.19244076364661492,-0.1145760442331247,-0.19184227695803377,0.9978283061262182,0.03259477461020137,0.9975270608782907,-0.8976791479366885,-0.032741206521444556,-0.8976488448106023,-0.09397869589314185,-0.06445246649215888,-0.09375223836473498,0.39636061116826615,0.0495065301481342,0.39631058105328965,-0.14516972250993787,-0.08423909254239367,-0.14522806502845392,0.3209296995274864,-0.07051615132592601,0.31429759239477806,0,0.0
3.2999999999997476,pose2_move,-0.19255441370721638,-0.11365006060147446,-0.19195688360143995,0.9978606346909064,0.03232856468810188,0.9975597186623808,-0.8977116277938787,-0.03247985719028286,-0.8976815290709221,-0.09404263102555654,-0.0639351324146958,-0.09381628857963312,0.3964097240499676,0.04911288170142529,0.3963595623531282,-0.14525329625839212,-0.08357374845424304,-0.14531098402856568,0.3209245537027374,-0.07055953353562985,0.31429237451221764,0,0.0
3.3009999999997475,pose2_move,-0.1926671396225583,-0.11272591534193482,-0.19207057495108124,0.9978926975644993,0.032062873592919164,0.9975921156285527,-0.8977438468324055,-0.03221903852676736,-0.8977139523018741,-0.09410604984377632,-0.06341881821977703,-0.09387982726430408,0.39645844406453934,0.04872001457174024,0.3964081524690266,-0.14533620598178315,-0.0829097233910328,-0.14539324080490454,0.3209194425767088,-0.07060256406372992,0.3142872005957063,0,0.0
3.3019999999997474,pose2_move,-0.19277894325284983,-0.11180363029154472,-0.19218335287502733,0.9979244952720439,0.0317977075446018,0.9976242523091229,-0.8977758055891614,-0.03195875675591322,-0.8977461150362065,-0.09416895337989185,-0.06290353611552416,-0.09394285546275596,0.39650677200263973,0.04832793810040927,0.39645635219937203,-0.14541845301487577,-0.08224703309261194,-0.14547483670903674,0.3209143662173139,-0.07064524359757182,0.3142820705568505,0,0.0
3.3029999999997472,pose2_move,-0.19288982648018038,-0.11088322733053875,-0.1922952192631918,0.9979560283448192,0.03153307277538835,0.9976561292426325,-0.8978075046072764,-0.0316990181150459,-0.8977780178128967,-0.0942313426782261,-0.062389298334243164,-0.09400537423120484,0.39655470866428705,0.047936661647316706,0.39650416235188757,-0.14550003870820583,-0.08158569333005954,-0.1455557731083329,0.32090932468985517,-0.07068757283311566,0.3142769843063535,0,0.0
3.303999999999747,pose2_move,-0.19299979120856273,-0.10996472838234438,-0.19240617602737284,0.9979872973203491,0.03126897552980728,0.9976877469738588,-0.8978389444361302,-0.03143982885380075,-0.897809661177164,-0.09429321879535851,-0.06187611713241999,-0.0940673846380973,0.39660225485887796,0.04754619459089707,0.3965515837436494,-0.1455809644281115,-0.08092571990567925,-0.1456360513859971,0.32090431805702646,-0.07072955247495288,0.31427194175401385,0,0.0
3.304999999999747,pose2_move,-0.1931088393639763,-0.10904815541358522,-0.19251622510130043,0.9980183027424138,0.031005422064677768,0.9977191060538286,-0.8978701256313644,-0.03118119523412413,-0.8978410456804816,-0.09435458280014923,-0.06136400479072241,-0.09412888776413705,0.3966494114052061,0.047156546328136165,0.396598617201107,-0.1456612315567645,-0.08026712865300778,-0.14571567294110155,0.32089934637891143,-0.07077118323631928,0.31426694280872447,0,0.0
3.305999999999747,pose2_move,-0.19321697289441037,-0.1081335304340783,-0.19262536844067527,0.9980490451610629,0.030742418649109503,0.9977502070398295,-0.8979010487548946,-0.030923123530272992,-0.8978721718805891,-0.09441543577376323,-0.06085297361399614,-0.09418988470230655,0.39669617913148064,0.04676772627456786,0.3966452635601,-0.14574084149220132,-0.07960993543680962,-0.1457946391886143,0.3208944097129856,-0.07081246583911197,0.314261987378469,0,0.0
3.306999999999747,pose2_move,-0.1933241937699072,-0.10722087549683255,-0.19273360802321335,0.9980795251326273,0.030479971564502457,0.9977810504954223,-0.8979317143749235,-0.030665620028813848,-0.8979030403415041,-0.09447577880969449,-0.0603430359312623,-0.09425037655789187,0.39674255887534493,0.046379743864269664,0.39669152366587684,-0.1458197956483544,-0.07895415615307551,-0.14587295155943175,0.3208895081141151,-0.07085340101390271,0.31425707537032177,0,0.0
3.3079999999997467,pose2_move,-0.19343050398260525,-0.10631021269804923,-0.1928409458486898,0.9981097432197319,0.030218087104547226,0.9978116369904537,-0.8979621230659521,-0.030408691028623234,-0.8979336516335354,-0.09453561301379021,-0.0598342040957175,-0.09431036444850743,0.3967885514838948,0.04599260854986209,0.39673739837311395,-0.14589809545508342,-0.07829980672902535,-0.14595061150041036,0.3208846416345578,-0.07089398949995418,0.3142522066904439,0,0.0
3.3089999999997466,pose2_move,-0.19353590554678238,-0.10540156417712268,-0.1929473839389824,0.9981396999913071,0.029956771575225832,0.997841967101069,-0.897992275408793,-0.030152342840889357,-0.8979640063332953,-0.09459493950427494,-0.05932649048473119,-0.09436984950411997,0.3968341578136973,0.04560632980250933,0.3967828885459339,-0.14597574235820654,-0.07764690312310939,-0.14602762047439785,0.32087981032396523,-0.0709342320452338,0.3142473812440826,0,0.0
3.3099999999997465,pose2_move,-0.19364040049889902,-0.10449495211663967,-0.19305292433811425,0.9981693960226019,0.029696031294811274,0.9978720414097233,-0.8980221719905821,-0.02989658178911067,-0.8979941050237111,-0.09465375941177478,-0.05881990749984586,-0.09442883286707279,0.3968793787308092,0.04522091711191509,0.3968279950579241,-0.14605273781953154,-0.07699546132500847,-0.14610397996026459,0.32087501422938125,-0.07097412940643055,0.31424259893556816,0,0.0
3.3109999999997464,pose2_move,-0.1937439908976414,-0.10359039874237695,-0.19315756911229517,0.9981988318951958,0.029435872593867787,0.9979018605051945,-0.8980518134047912,-0.029641414209096006,-0.8980239482940382,-0.09471207387934155,-0.058314467566771874,-0.0944873156921085,0.3969242151107955,0.044836379986319605,0.39687271879215413,-0.14612908331688718,-0.07634549735563008,-0.14617969145293302,0.3208702533952446,-0.07101368234896813,0.3142378596683133,0,0.0
3.3119999999997463,pose2_move,-0.19384667882396472,-0.10268792632330154,-0.1932613203499671,0.998228008197011,0.029176301815250705,0.9979314249825953,-0.8980812002512402,-0.02938684644896387,-0.8980535367398716,-0.09476988406247694,-0.057810183135387695,-0.09454529914639467,0.396968667838748,0.044452727952496995,0.39691706064119536,-0.1462047803441543,-0.07569702726711036,-0.14625475646341085,0.3208655278633889,-0.0710528916470206,0.31423316334480933,0,0.0
3.312999999999746,pose2_move,-0.1939484663811363,-0.10178755717157091,-0.19336418016184678,0.998256925522325,0.028917325314107192,0.9979607354433861,-0.8981103331361093,-0.029132884869143876,-0.8980828709631593,-0.09482719112915668,-0.057307066679737714,-0.09460278440954759,0.3970127378093038,0.04406997055575512,0.39696102150713886,-0.1462798304112971,-0.07505006714281547,-0.14632917651882174,0.3208608376730445,-0.07109175808352813,0.31422850986662565,0,0.0
3.313999999999746,pose2_move,-0.19404935569477882,-0.10088931364253226,-0.1934661506809691,0.998285584471783,0.028658949457876018,0.9979897924953867,-0.8981392126719517,-0.028879535842376028,-0.8981119515722138,-0.0948839962598547,-0.05680513069803074,-0.09465977267365641,0.39705642592666374,0.04368811735993302,0.3970046023016145,-0.14635423504439446,-0.07440463309734126,-0.14640295316243682,0.32085618286083945,-0.07113028245021075,0.314223899134407,0,0.0
3.314999999999746,pose2_move,-0.19414934891291355,-0.09999321813472194,-0.19356723406272922,0.9983139856524093,0.0284011806262879,0.9980185967527885,-0.8981678394777054,-0.028626805753711123,-0.8981407791817246,-0.09494030064756734,-0.05630438771263807,-0.09471626514330689,0.3970997331046111,0.04330717794739882,0.3970478039458084,-0.14642799578567098,-0.07376074127651319,-0.14647608795370506,0.3208515634608008,-0.07116846554758412,0.3142193310478717,0,0.0
3.315999999999746,pose2_move,-0.19424844820600343,-0.09909929308986411,-0.1936674324849265,0.9983421296776206,0.028144025211365466,0.9980471488361672,-0.8981962141787059,-0.028374701000510278,-0.8981693544127707,-0.09499610549783744,-0.0558048502700911,-0.09477226303560571,0.39714266026653017,0.04292716191904644,0.39709062737048195,-0.14650111419352838,-0.0731184078573847,-0.14654858246828503,0.3208469795043564,-0.07120630818497498,0.3142148055058088,0,0.0
3.3169999999997457,pose2_move,-0.1943466557669963,-0.09820756099287296,-0.19376674814780867,0.998370017167238,0.027887489617424058,0.9980754493724955,-0.8982243374066983,-0.02812322799244589,-0.8981976778928326,-0.09505141202877852,-0.055306530941081226,-0.09482776758020534,0.3971852083454245,0.04254807889429586,0.3971330735159908,-0.14657359184257662,-0.07247764904824293,-0.14662043829807703,0.3208424310203358,-0.07124381118053431,0.3142103224060775,0,0.0
3.3179999999997456,pose2_move,-0.19444397381136816,-0.0973180443718482,-0.19386518327411198,0.9983976487474991,0.027631580261070772,0.9981034989951539,-0.8982522097998498,-0.027872393151499978,-0.8982257502558046,-0.09510622147109898,-0.05480944232045566,-0.0948827800193264,0.39722737828393556,0.04216993851108704,0.39717514333230175,-0.14664543032366523,-0.0718384810886004,-0.14669165705125187,0.32083791803497314,-0.07128097536125508,0.31420588164560326,0,0.0
3.3189999999997455,pose2_move,-0.19454040457716623,-0.09643076579807709,-0.1939627401091076,0.9984250250510703,0.027376303571205622,0.9981312983439449,-0.8982798320027617,-0.027622202911965855,-0.898253572142008,-0.0951605350681262,-0.054313597027216845,-0.0949373016077836,0.39726917103436143,0.04179275042588107,0.39721683777901273,-0.14671663124391443,-0.07120092024920112,-0.14676224035228475,0.3208334405719081,-0.07131780156298449,0.3142014831203771,0,0.0
3.3199999999997454,pose2_move,-0.19463595032505226,-0.09554574788603332,-0.19405942092064318,0.9984521467170594,0.027121665989021135,0.9981588480651037,-0.8983072046664822,-0.027372663720446857,-0.8982811441982016,-0.09521435407583072,-0.053819007704520125,-0.0949913336130089,0.3973105875586751,0.041416524313655716,0.3972581578253706,-0.14678719622674644,-0.07056498283201862,-0.146832189841985,0.320828998652188,-0.07135429063044105,0.3141971267254531,0,0.0
3.3209999999997453,pose2_move,-0.19473061333834565,-0.09466301329337586,-0.19415522799918597,0.9984790143910274,0.026867673968002714,0.9981861488113115,-0.898334328448518,-0.02712378203585716,-0.8983084670775959,-0.09526767976285039,-0.05332568701967237,-0.09504487731507583,0.397351628828543,0.041041269867904295,0.3972991044502895,-0.14685712691191669,-0.06993068517025562,-0.1469015071775276,0.3208245922942698,-0.07139044341722792,0.3141928123549462,0,0.0
3.321999999999745,pose2_move,-0.1948243959230666,-0.09378258472095047,-0.19425016365786743,0.9985056287250013,0.026614333973929243,0.9982132012417076,-0.8983612040128475,-0.02687556432942259,-0.8983355414398647,-0.09532051341051452,-0.05283364766412994,-0.09509793400672406,0.39739229582534363,0.04066699680063516,0.39733967864236985,-0.14692642495554503,-0.06929804362834777,-0.14697019403248518,0.3208202215140231,-0.0714262607858493,0.31418853990203,0,0.0
3.322999999999745,pose2_move,-0.1949173004079794,-0.09290448491278573,-0.19434423023252365,0.9985319903774861,0.02636165248487203,0.9982400060219011,-0.8983878320299321,-0.026628017084677783,-0.8983623679511565,-0.09537285631286802,-0.05234290235349585,-0.09515050499338237,0.397432589540186,0.040293714842363965,0.39737988139991587,-0.146995092030147,-0.06866707460195667,-0.14703825209685747,0.32081588632473124,-0.07146174360772459,0.31418430925893454,0,0.0
3.323999999999745,pose2_move,-0.19500932914463548,-0.09202873665609575,-0.19443743008174155,0.9985581000134772,0.026109635991196593,0.9982665638239843,-0.8984142131767295,-0.026381146797470056,-0.8983889472841087,-0.09542470977669554,-0.05185346382751931,-0.09520259159319425,0.3974725109739281,0.039921433742118394,0.3974197137309551,-0.14706312982466496,-0.06803779451797728,-0.14710568307710462,0.3208115867370944,-0.07149689276320347,0.31418012031694437,0,0.0
3.324999999999745,pose2_move,-0.19510048450741677,-0.09115536278127784,-0.19452976558690002,0.9985839583044728,0.025858290995561493,0.9982928753265438,-0.8984403481367055,-0.026134959975956187,-0.8984152801178578,-0.09547607512154563,-0.05136534485009294,-0.09525419513704089,0.39751206113719556,0.03955016326743034,0.3974591766532561,-0.1471305400444995,-0.06741021983453381,-0.14717248869617694,0.32080732275923257,-0.0715317091415813,0.3141759729663971,0,0.0
3.3259999999997447,pose2_move,-0.19519076889357867,-0.09028438616191317,-0.19462123915221438,0.9986095659284857,0.025607624012919477,0.9983189412146739,-0.8984662375998461,-0.02588946314060475,-0.8984413671380537,-0.09552695367975488,-0.05087855820925139,-0.09530531696856612,0.3975512410503999,0.03917991320433715,0.3974982711943473,-0.1471973244115405,-0.0667843670409825,-0.1472386706935472,0.3208030943966871,-0.07156619364111341,0.31417186709667977,0,0.0
3.3269999999997446,pose2_move,-0.19528018472329345,-0.08941582971476535,-0.19471185320477843,0.9986349235700562,0.02535764157051699,0.9983447621799881,-0.8984918822626703,-0.025644662824194545,-0.8984672090368705,-0.09557734679647205,-0.050393116717169034,-0.09535595844419986,0.3975900517437573,0.03881069335737678,0.3975369983915351,-0.1472634846641984,-0.06616025265790935,-0.14730423082524094,0.32079890165242375,-0.07160034716903074,0.31416780259622795,0,0.0
3.3279999999997445,pose2_move,-0.19536873443969321,-0.08854971639977736,-0.19480161019460643,0.9986600319202641,0.025108350207894172,0.9983703389206313,-0.8985172828282421,-0.025400565571814335,-0.8984928065130192,-0.0956272558296822,-0.04990903321015567,-0.09540612093318157,0.39762849425730684,0.03844251354958429,0.39757535929192195,-0.14732902255743552,-0.06553789323712665,-0.1473691708638668,0.3207947445268366,-0.0716341706415545,0.3141637793525231,0,0.0
3.3289999999997444,pose2_move,-0.1954564205089133,-0.08768606922007818,-0.1948905125946823,0.998684891676741,0.02485975647688655,0.9983956721412937,-0.8985424400061829,-0.02515717794086612,-0.8985181602717611,-0.09567668215023087,-0.049426320548660294,-0.09545580581758778,0.39766656964092933,0.0380753836224968,0.397613354952427,-0.1473939398627972,-0.06491730536168626,-0.1474334925986523,0.3207906230177495,-0.07166766498391088,0.31415979725208987,0,0.0
