time_s,phase,cube_x_m,cube_y_m,cube_z_m,gripper_x_m,gripper_y_m,gripper_z_m,relative_x_m,relative_y_m,relative_z_m,cube_vz_mps,cube_speed_mps,cube_angular_speed_radps,penetration_m,table_normal_N,palm_normal_N,left_normal_N,left_vertical_N,left_side_normal_min,left_tip_above_cube_bottom_m,left_normal_vertical_N,left_q_m,left_actuator_N,right_normal_N,right_vertical_N,right_side_normal_min,right_tip_above_cube_bottom_m,right_normal_vertical_N,right_q_m,right_actuator_N,left_effective,right_effective
1.5544999999998843,close,6.826788345049284e-23,-2.6401190258510214e-18,0.029999467325419638,2.0962909729461703e-38,1.1391411275134815e-21,0.09996826439452493,6.826788345049589e-23,-3.707791937649463e-18,-0.06996879706910529,-1.973279596722349e-16,2.00615351123763e-16,5.316475418334593e-17,3.4382170118822246e-06,0.7848,0.0,2.3845885690220037,-2.5946625813219927e-17,1.0,0.007968797069105284,2.5946625813219927e-17,0.015003438217011885,2.384583022479303,2.384588569022004,2.594662581321993e-17,1.0,0.007968797069105284,2.594662581321993e-17,0.015003438217011885,2.384583022479303,1,1
1.5549999999998843,close,6.840927003441929e-23,-2.6578565733938155e-18,0.029999467325419638,2.0237644465824693e-38,6.704422941399483e-22,0.09996826439452493,6.840927003442217e-23,-3.688834695441547e-18,-0.06996879706910529,-1.973279596722349e-16,2.004914113866692e-16,3.455231240847306e-17,3.4388938254734954e-06,0.7848,0.0,2.384991303288738,-2.5992211433159984e-17,1.0,0.007968797069105284,2.5992211433159984e-17,0.01500343889382547,2.384985847692274,2.3849913032887367,2.5992211433159975e-17,1.0,0.007968797069105284,2.5992211433159975e-17,0.01500343889382547,2.3849858476922723,1,1
1.5554999999998842,close,6.855065661834573e-23,-2.6811452360597352e-18,0.029999467325419638,1.9469934852450246e-38,5.466249812457004e-22,0.09996826439452493,6.855065661834844e-23,-3.6761222230044306e-18,-0.06996879706910529,-1.973279596722349e-16,2.0275051394153146e-16,7.857091842628649e-17,3.4395576263696777e-06,0.7847999999999999,0.0,2.3853855996621522,-2.6090219538981946e-17,1.0,0.007968797069105284,2.6090219538981946e-17,0.015003439557626369,2.3853802343775126,2.385385599662151,2.6090219538981933e-17,1.0,0.007968797069105284,2.6090219538981933e-17,0.015003439557626369,2.385380234377511,1,1
1.5559999999998841,close,6.869204320227217e-23,-2.707209456287218e-18,0.029999467325419638,1.9052713448652148e-38,-2.7010338218214754e-22,0.09996826439452493,6.869204320227489e-23,-3.735497482819619e-18,-0.06996879706910529,-1.9802184906262562e-16,2.0476822754159912e-16,2.9450608353934385e-17,3.4402085272861873e-06,0.7848,0.0,2.385771538347697,-2.612957196539657e-17,1.0,0.007968797069105284,2.612957196539657e-17,0.015003440208527286,2.3857662627377714,2.3857715383476976,2.612957196539657e-17,1.0,0.007968797069105284,2.612957196539657e-17,0.015003440208527286,2.3857662627377714,1,1
1.556499999999884,close,6.883342978619862e-23,-2.7311920083435285e-18,0.029999467325419638,1.840534312756926e-38,-6.171813393728239e-22,0.09996826439452493,6.883342978620133e-23,-3.7923837035909984e-18,-0.06996879706910529,-1.9802184906262562e-16,2.0374813844252864e-16,2.3255270974283156e-17,3.4408466413408493e-06,0.7848,0.0,2.386149199845397,-2.6161453482540423e-17,1.0,0.007968797069105284,2.6161453482540423e-17,0.015003440846641342,2.3861440132706537,2.3861491998453976,2.6161453482540426e-17,1.0,0.007968797069105284,2.6161453482540426e-17,0.015003440846641342,2.3861440132706537,1,1
1.556999999999884,close,6.897481637012506e-23,-2.7534398369238622e-18,0.029999467325419638,1.7548975320820996e-38,-1.4143999665903696e-21,0.09996826439452493,6.897481637012764e-23,-3.778832062229233e-18,-0.06996879706910529,-1.9802184906262562e-16,2.029593954770779e-16,8.011415065166006e-17,3.441472082088641e-06,0.7847999999999999,0.0,2.386518664950661,-2.6261101211546118e-17,1.0,0.007968797069105284,2.6261101211546118e-17,0.015003441472082086,2.3865135667689668,2.3865186649506605,2.6261101211546118e-17,1.0,0.007968797069105284,2.6261101211546118e-17,0.015003441472082086,2.3865135667689668,1,1
1.557499999999884,close,6.91162029540515e-23,-2.778463223065759e-18,0.029999467325419638,1.657645205630886e-38,-2.0691303567202997e-21,0.09996826439452493,6.911620295405396e-23,-3.767841988308542e-18,-0.06996879706910529,-1.9871573845301636e-16,2.0492101923676208e-16,9.588407924002458e-17,3.4420849634870383e-06,0.7848000000000003,0.0,2.3868800147540066,-2.637950937827886e-17,1.0,0.007968797069105284,2.637950937827886e-17,0.015003442084963486,2.3868750043208724,2.3868800147540066,2.6379509378278862e-17,1.0,0.007968797069105284,2.6379509378278862e-17,0.015003442084963486,2.3868750043208724,1,1
1.557999999999884,close,6.925758953797794e-23,-2.8034866092076556e-18,0.029999467325419638,1.5748426477599877e-38,-2.7572377838705814e-21,0.09996826439452493,6.92575895379804e-23,-3.826803318010016e-18,-0.06996879706910529,-1.9732795967223492e-16,2.035755463814674e-16,8.16283362493957e-17,3.442685399937608e-06,0.7848,0.0,2.3872333306420925,-2.64808471252721e-17,1.0,0.007968797069105284,2.64808471252721e-17,0.015003442685399937,2.3872284073103973,2.3872333306420916,2.6480847125272084e-17,1.0,0.007968797069105284,2.6480847125272084e-17,0.015003442685399937,2.3872284073103955,1,1
1.5584999999998839,close,6.939897612190439e-23,-2.831979442301506e-18,0.029999467325419638,1.5041457905830145e-38,-3.3602821799737532e-21,0.09996826439452493,6.939897612190684e-23,-3.889305619534517e-18,-0.06996879706910529,-1.9732795967223492e-16,2.0539155245370524e-16,9.588407924002458e-17,3.443273506258205e-06,0.7848,0.0,2.3875786942975914,-2.6599143530730617e-17,1.0,0.007968797069105284,2.6599143530730617e-17,0.015003443273506254,2.3875738574177117,2.3875786942975923,2.6599143530730624e-17,1.0,0.007968797069105284,2.6599143530730624e-17,0.015003443273506254,2.3875738574177117,1,1
1.5589999999998838,close,6.954036270583083e-23,-2.860472275395356e-18,0.029999467325419638,1.433737111354542e-38,-3.5304973490233484e-21,0.09996826439452493,6.954036270583329e-23,-3.952437472983263e-18,-0.06996879706910529,-1.9732795967223492e-16,2.0539155245370524e-16,1.11253686182776e-16,3.443849397676101e-06,0.7848,0.0,2.38791618769935,-2.6735735660731022e-17,1.0,0.007968797069105284,2.6735735660731022e-17,0.015003443849397679,2.3879114366193033,2.3879161876993495,2.6735735660731012e-17,1.0,0.007968797069105284,2.6735735660731012e-17,0.015003443849397679,2.3879114366193015,1,1
